room_price,room_commonFee,room_initialFeeText,room_initialOtherFeeText,building_year,room_layoutText,room_facing,room_area,room_detailText,building_structure,room_parking,room_tatalRooms,room_contract,room_period,room_renewalFeeText,room_otherFeeText,room_guarantyText,room_insuranceText,room_manage,room_state,room_move-in,room_lifullID,room_trans,room_begin,room_update,room_url
7.3万円,"3,000円",1ヶ月/1ヶ月,-/-,1990年3月(築35年),ワンルーム ( 洋室 8.5帖 ),南西,24.3㎡,楽器不可、ペット不可、ガスコンロ設置済、コンロ一口、専用バス、専用トイレ、シャワー、エアコン、インターネット対応、公営水道、都市ガス、下水、フローリング、洗濯機置場あり、駐輪場あり、住まい探し特典あり、室内設備はエアコン・フローリングなど充実した設備を備え付けています。こちらは賃料7.3万円の物件です。こちらの住宅の向きは南西向きです。お探しの方はどうぞ。魅力的な駅近の物件で、駅まで徒歩8分です。上階の音を気にすることなく生活できる最上階のお部屋です。新たな回線工事の必要ない、インターネット付きの物件です。2駅利用可能なマンションなので行動範囲も広がります。,RC(鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,-,加入要保証会社：いえらぶ安心保証保証会社利用料：　　初回：月額賃料合計の50％（最低保証料25，000円）1年更新時：10，000円　毎月集送金手数料：825円,要,-,居住中,2024年04月 下旬,0121222-0185210,一般媒介,2024/03/02,2024/03/21,https://www.homes.co.jp/chintai/room/eb08dbdf67c5dd58ff32bf4f2f4fd2c81315a0be/
7.3万円,"2,000円",7.3万円/7.3万円,-/-,1990年3月(築35年),ワンルーム,北,24.3㎡,角部屋、ガスコンロ設置済、バス・トイレ別、シャワー、エアコン、クローゼット、都市ガス、フローリング、バルコニー、洗濯機置場あり、ミニミニ中央　茗荷谷店（丸ノ内線　茗荷谷駅　徒歩1分）,RC(鉄筋コンクリート),無,5戸,-,2年間,"73,000円","仲介手数料：40,150円、消毒料：16,500円、入居安心サービス料：16,500円",加入要保証会社：日本セーフティ株式会社保証会社利用料：家賃保証会社 初回保証料50％,要,-,賃貸中,2024年04月 下旬,0125509-0011986,一般媒介,2024/02/13,2024/03/20,https://www.homes.co.jp/chintai/room/3fbe0374a37e2df2205e1aa744799e3e0f258043/
7.2万円,"2,000円",1ヶ月/1ヶ月,-/-,1990年3月(築35年),ワンルーム ( 洋室 7.4帖 ),-,24.42㎡,ガスコンロ設置済、システムキッチン、専用バス、バス・トイレ別、シャワー、温水洗浄便座、防犯カメラ、TVモニタ付インターホン、エアコン、CATV、光ファイバー、フローリング、室内洗濯機置場、照明器具付き、初期費用カード決済可、住まい探し特典あり、オンライン相談可能・契約時もオンライン・郵送での非接触対応可能です。,RC(鉄筋コンクリート),-,-,-,2年間,新賃料の1.5ヶ月分,-,加入要保証会社：その他保証会社利用料：0.50ヶ月 初回総賃料50%　別途更新保証料あり,要,-,居住中,相談,0105441-0171677,仲介,2024/03/18,2024/03/20,https://www.homes.co.jp/chintai/room/b5ce78ffb62d00f06b8ee21b370ebdad507305e5/
9.9万円,-,9.9万円/9.9万円,-/-,1985年3月(築40年),1DK,南,31.19㎡,角部屋、即入居可、バス・トイレ別、シャワー、オートロック、防犯カメラ、エアコン、クローゼット、シューズボックス、光ファイバー、都市ガス、フローリング、バルコニー、室内洗濯機置場、南面バルコニー、エレベーター、宅配ボックス、駐輪場あり、住まい探し特典あり、ミニミニ高田馬場店は、分譲マンションやデザイナーズ、敷金礼金ゼロゼロ、光ファイバー対応物件にロフト付き物件など幅広く取り扱っております。メゾネットや戸建などもご相談下さい,RC(鉄筋コンクリート),無,12戸,-,2年間,"99,000円","仲介手数料：54,450円、入居安心サービス料：16,500円、消毒料：16,500円",加入要保証会社：日本セーフティー株式会社保証会社利用料：家賃保証会社 初回保証料50％,要,-,空家,即時,0103497-0068242,一般媒介,2024/02/09,2024/03/20,https://www.homes.co.jp/chintai/room/3100a6c83101e84ccb4e7a9cd2a38fda65056f55/
9.9万円,-,1ヶ月/1ヶ月,-/-,1985年3月(築40年),"1DK ( 洋室 8.5帖
ダイニングキッチン 7帖 )",南西,32㎡,角部屋、楽器不可、事務所不可、二人入居可、ガスコンロ設置済、コンロ二口、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、光ファイバー、都市ガス、フローリング、バルコニー、室内洗濯機置場、照明器具付き、タイル貼り、エレベーター、宅配ボックス、駐輪場あり、家賃・初期費用カード決済可、住まい探し特典あり,RC(鉄筋コンクリート),空無,-,-,2年間,新賃料の1ヶ月分,-,加入要保証会社：日本セーフティー保証会社利用料：　初回保証料50％　年間保証料10000円,要,-,-,2024年03月 下旬,3701219-0084885,仲介,2024/01/22,2024/03/20,https://www.homes.co.jp/chintai/room/2d755a3c6e1fa6ca2ab912de730e945b7a22a5a8/
7.9万円,"3,000円",1ヶ月/無,-/-,1985年1月(築40年),"1DK ( 洋室 5帖(2階)
ダイニングキッチン 6帖(2階) )",南東,24.2㎡,角部屋、楽器不可、事務所不可、二人入居可、ペット不可、ルームシェア不可、保証人不要、即入居可、ガスコンロ設置済、コンロ二口、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、エアコン、都市ガス、フローリング、バルコニー、室内洗濯機置場、初期費用カード決済可、お部屋探しはCLCコーポレーション日暮里支店まで！,鉄骨造,-,-,-,2年間,新賃料の1ヶ月分,-,加入要保証会社利用料：総賃料の50％　一年以降一万円,要,-,空家,即時,0108926-0107454,一般媒介,2024/03/08,2024/03/20,https://www.homes.co.jp/chintai/room/43ef2b72f3a303095886d65d0a12d8013681e651/
6.4万円,"6,000円",1ヶ月/無,-/-,1992年4月(築32年),1K,-,16.4㎡,楽器不可、給湯、専用バス、専用トイレ、シャワー、クローゼット、公営水道、都市ガス、下水、フローリング、バルコニー、洗濯機置場あり、住まい探し特典あり、短期解約違約金有り。退去時クリーニング費用負担有。,RC(鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,"くらしーど24　2年：16,500円",加入要保証会社利用料：　初回保証料：総賃料の50％～,要,-,居住中,2024年04月 中旬,0132062-0270883,仲介,2024/03/09,2024/03/21,https://www.homes.co.jp/chintai/room/f7a1bbea3d97e5d1d1353cb7e29b1f8e1c8353e3/
4.9万円,"10,000円",無/無,-/-,1992年3月(築33年),1K ( 洋室 5帖 ),南西,16.89㎡,角部屋、保証人不要、即入居可、ガスコンロ設置済、冷蔵庫付き、専用バス、専用トイレ、シャワー、エアコン、クローゼット、シューズボックス、CATV、CS対応、BS対応、光ファイバー、公営水道、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、初期費用カード決済可、住まい探し特典あり、契約金のお見積もりや室内写真のご希望など、ご質問・ご要望はお気軽にお問い合わせください。【初期費用の分割・クレジットカード決済可能です】　告知事項有り。,RC(鉄筋コンクリート),-,-,-,2年間,-,"鍵交換費用：27,500円、室内清掃費用：38,500円、管理登録料：16,500円",加入要保証会社利用料：　契約時：合計賃料の50％　月額保証料：800円　引落手数料：330円,要,-,空家,即時,0150824-0006043,仲介,2023/12/05,2024/03/18,https://www.homes.co.jp/chintai/room/3037f47aeb234df13d7a4ab971f07fee70c93fa4/
11.5万円,"5,000円",1ヶ月/1ヶ月,-/-,1987年4月(築37年),"2DK ( 洋室 6.1帖
和室 6畳
ダイニングキッチン 5.2帖 )",北西,40㎡,角部屋、楽器不可、ペット不可、即入居可、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、エアコン、クローゼット、公営水道、都市ガス、下水、バルコニー、室内洗濯機置場、エレベーター、駐輪場あり、住まい探し特典あり、お車でご案内いたします！気を付けてお越しくださいませ。,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：17,600円、契約事務手数料：11,000円",利用可保証会社利用料：　初回保証料：総賃料の50％～,要,管理形態：自主管理,空家,即時,0132062-0271335,仲介,2024/03/09,2024/03/21,https://www.homes.co.jp/chintai/room/4dd947fb074df9f7d37ffa2ac17097435d0fe24f/
24.1万円,"15,000円",1ヶ月/1.5ヶ月,-/-,2017年11月(築7年),"2LDK ( リビングダイニング 10帖
キッチン 4帖
洋室 5.2帖
洋室 4帖 )",西,54.13㎡,角部屋、楽器相談可、事務所不可、二人入居可、ペット不可、保証人不要、ガスコンロ設置済、コンロ三口、システムキッチン、食器洗い乾燥機、ディスポーザー、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、オートバス、オートロック、TVモニタ付インターホン、クローゼット、シューズボックス、シューズインクローゼット、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、分譲賃貸、住まい探し特典あり、家賃保証会社加入必須　年間保証料9600円　口座引落手数料月額110円　退去時室内清掃費71451円　火災保険要加入　保証会社:初回総賃料の50％。,RC(鉄筋コンクリート),無,-,-,-,新賃料の1ヶ月分,"鍵交換費用：22,000円",-,要,-,空家,2024年03月 下旬,0147649-0091099,仲介,2024/03/19,2024/03/20,https://www.homes.co.jp/chintai/room/7c6d4463f07cdadad7833c2e40569171633319cd/
23.5万円,"15,000円",1ヶ月/1.5ヶ月,-/-,2017年11月(築7年),2LDK,西,54.13㎡,事務所不可、即入居可、システムキッチン、食器洗い乾燥機、専用バス、バス・トイレ別、追焚機能、浴室乾燥機、洗面所独立、オートロック、エアコン、床暖房、CATV、インターネット対応、フローリング、バルコニー、室内洗濯機置場、エレベーター、宅配ボックス、バイク置き場あり、分譲賃貸、住まい探し特典あり、火災保険要加入／口座振替事務手数料：110円／室内清掃費：59543円／鍵交換費：22000円　月額(口座振替事務手数料　110円),RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"室内清掃費：71,451円、鍵交換費：22,000円",加入要保証会社利用料：　初回保証委託料（最低20，000円）：月額賃料等の50％、　2年目以降：9，600円／年,要,-,-,即時,3701028-0367820,仲介,2024/03/20,2024/03/20,https://www.homes.co.jp/chintai/room/86419b315be6af027f2ae1c0c4d4d9e98460a775/
7.5万円,"3,000円",1ヶ月/無,-/-,1990年3月(築35年),"1K ( 洋室 7.5帖
キッチン 2帖 )",南西,26㎡,角部屋、楽器不可、事務所不可、二人入居不可、単身者限定、ルームシェア不可、専用バス、専用トイレ、バス・トイレ別、シャワー、エアコン、CATV、光ファイバー、公営水道、都市ガス、下水、バルコニー、室内洗濯機置場、照明器具付き、タイル貼り、駐輪場あり、住まい探し特典あり、オンライン内見対応可　お電話頂けると、お話が早く進みます。　更新料の他に、更新手数料(新賃料の0.55ヶ月分)要,RC(鉄筋コンクリート),空無,-,-,2年間,新賃料の1ヶ月分,-,加入要保証会社：アプラス保証会社利用料：　初回保証料として賃料等の50％・月次保証料として毎月　賃料等の1％,要,-,賃貸中,2024年04月 中旬,0127175-0083272,代理,2024/03/04,2024/03/21,https://www.homes.co.jp/chintai/room/720701f779eed4174ec9a3fcc98e84126fd161d0/
7.5万円,"5,000円",1ヶ月/1ヶ月,-/1ヶ月,1989年5月(築35年),"1K ( キッチン 2帖(6階)
洋室 6.2帖(6階) )",南東,21.59㎡,角部屋、保証人不要、IHコンロ、コンロ一口、システムキッチン、給湯、専用バス、専用トイレ、シャワー、オートロック、防犯カメラ、TVモニタ付インターホン、ディンプルキー、エアコン、全居室収納、クローゼット、シューズボックス、光ファイバー、都市ガス、フローリング、バルコニー、室内洗濯機置場、24時間換気システム、全室フローリング、タイル貼り、エレベーター、ごみ出し24時間OK、駐輪場あり、初期費用カード決済可、全室2面採光、分譲賃貸、住まい探し特典あり、オンライン相談可能・契約時もオンライン・郵送での非接触対応可能です。,SRC(鉄骨鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：24,200円、入居者サポート料：18,700円",加入要保証会社：その他保証会社利用料：0.50ヶ月 初回総賃料50%　別途更新保証料あり,要,管理員：巡回,居住中,相談,0105441-0171310,仲介,2024/03/11,2024/03/20,https://www.homes.co.jp/chintai/room/8a94ba94780993da7ba8a5daa791055a1aba00f9/
7.7万円,-,1ヶ月/1ヶ月,-/-,1987年6月(築37年),ワンルーム ( 洋室 8帖 ),南,18.49㎡,楽器不可、事務所不可、ペット不可、保証人不要、即入居可、給湯、専用バス、専用トイレ、シャワー、エアコン、クローゼット、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、南面バルコニー、住まい探し特典あり、お車でご案内致します。お気軽にお問い合わせください。,鉄骨造,-,-,-,2年間,新賃料の1ヶ月分,-,利用可保証会社利用料：　初回保証料　総賃料の50％,要,-,空家,即時,0128814-0220030,一般媒介,2024/03/03,2024/03/21,https://www.homes.co.jp/chintai/room/8644205efcd4eda3abf86423d17a00e536025161/
7.7万円,-,1ヶ月/1ヶ月,-/-,1987年5月(築37年),ワンルーム ( 洋室 9帖 ),南,19㎡,家賃保証付き、保証人不要、即入居可、IHコンロ、専用バス、専用トイレ、エアコン、クローゼット、シューズボックス、インターネット対応、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、南面バルコニー、初期費用カード決済可、住まい探し特典あり、ESサイドは東京都文京区本郷5丁目に所在し、都営大江戸線の本郷三丁目駅が利用できる賃貸物件です。都市ガス仕様で広めの洋室が備わったお部屋になります。当店であれば初期費用をクレジットカードで決済可能です。（条件付）遠方の方やご来店が難しい方はリモートにてお部屋のご紹介や内見も可能です。,鉄骨造,無,-,-,2年間,-,"鍵交換費用：15,000円、事務手数料（初回のみ）：11,000円",加入要保証会社利用料：初回保証料：100〜50％,要,-,空家,即時,0144552-0008779,仲介,2023/09/11,2024/03/20,https://www.homes.co.jp/chintai/room/a7c86aff68ed9ae45cb30976bc7c4fb622a0a50e/
13万円,-,1ヶ月/1ヶ月,-/-,1996年3月(築29年),"2DK ( ダイニングキッチン 7.7帖(2階)
洋室 5.5帖(2階)
和室 6畳(2階) )",南西,40.32㎡,角部屋、二人入居可、即入居可、ガスコンロ設置済、コンロ三口、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、洗面所独立、オートロック、TVモニタ付インターホン、エアコン、全居室収納、クローゼット、シューズボックス、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、退去時のクリーニング費用（エアコン内部洗浄費含む）は借主負担。更新手数料が１０，０００円（別途消費税）かかります。鍵交換費はＵ９が９，９００円、ディンプルキーは１６，５００円です。（鍵のお渡しは１本のみ。追加する場合は事前に申請が必要です）/ウォシュレットは残置物になります。,鉄骨造,-,-,-,2年間,新賃料の1ヶ月分,"仲介手数料：賃料1ヶ月分に対する100％、鍵交換費用：9,900円",加入要保証会社：日本賃貸保証保証会社利用料：初回保証料は賃貸総額の４０％。口座振替手数料３００円（別途消費税）／年間保証委託料は翌年から毎年１２，０００円。,要,-,空家,即時,0107276-0001606,一般媒介,2024/01/08,2024/03/20,https://www.homes.co.jp/chintai/room/c5968fa981185cc55fb9014f61b7ee6a9a6c9d72/
14.8万円,"5,000円",1ヶ月/1ヶ月,-/-,1995年11月(築29年),"2DK ( ダイニングキッチン 8帖
洋室 6帖
和室 6畳 )",南,50.36㎡,角部屋、ペット不可、即入居可、ガスコンロ設置済、コンロ二口、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、洗面所独立、エアコン、シューズボックス、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、南面バルコニー、タイル貼り、白山駅も本駒込駅も近くて、買い物も便利な立地にある「二階堂ビル」。今回ご紹介するのは301号室。なんといっても南向きにある広〜いバルコニーが魅力的！利便性の良い場所なのに閑静な場所にあるので、バルコニーに出てのびのびリフレッシュもできちゃいます。南向きのバルコニーに面しているのは2部屋で、どちらも自然光降り注ぎます。ダイニングキッチンには広めのキッチンスペース。お料理もはかどりそうです。ダイニングキ,RC(鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,-,加入要保証会社：エポスカード保証会社利用料：※初回初回保証料：総賃料等の50％、月次保証料：総賃料等の1％,要,-,空家,即時,0130452-0002096,仲介,2024/03/17,2024/03/21,https://www.homes.co.jp/chintai/room/c184bd455fd6f706682c6f130484fe65f220853a/
7.2万円,"8,000円",1ヶ月/1ヶ月,-/-,1988年4月(築36年),1K,-,25.25㎡,即入居可、IHコンロ、専用バス、専用トイレ、シャワー、エアコン、クローゼット、シューズボックス、都市ガス、フローリング、バルコニー、室内洗濯機置場、エレベーター、初期費用カード決済可,SRC(鉄骨鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,"鍵交換代：12,000円",加入要保証会社利用料：賃料等の50％　年間10000円,要,-,空家,即時,0113470-0137297,仲介,2023/11/22,2024/03/20,https://www.homes.co.jp/chintai/room/407214a46114704879a5327776a6c116a6b9869c/
5.6万円,"3,000円",1ヶ月/無,-/-,1997年10月(築27年),1K,東,17.35㎡,給湯、シャワー、エアコン、都市ガス、室内洗濯機置場、住まい探し特典あり,軽量鉄骨造,無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：18,550円",加入要保証会社利用料：　日本セーフティー,要,-,-,2024年05月 下旬,3701129-0319694,仲介,2024/02/04,2024/03/20,https://www.homes.co.jp/chintai/room/7e0ff2143807485aaeb363d1ff85f1d6535b8628/
10.5万円,"4,000円",1ヶ月/無,-/-,1989年1月(築36年),"2K ( 和室 6畳
洋室 4.5帖
キッチン 5.5帖 )",南,34.95㎡,楽器不可、ペット不可、即入居可、ガスコンロ設置済、コンロ二口、専用バス、専用トイレ、バス・トイレ別、エアコン、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、室内洗濯機置場、住まい探し特典あり、更新事務手数料16500円,ALC造,-,-,-,2年間,新賃料の1ヶ月分,"仲介手数料：115,500円",利用可保証会社：いえらぶ安心保証保証会社利用料：　　初回：月額賃料合計の50％（最低保証料25，000円）1年更新時：10，000円　毎月集送金手数料：825円,要,-,空家,即時,0121222-0178582,一般媒介,2023/11/26,2024/03/21,https://www.homes.co.jp/chintai/room/7d9178e992d35f1a2b3d6d1e22462ef8815e8e9a/
7万円,"3,000円",1ヶ月/1ヶ月,-/-,1990年12月(築34年),ワンルーム ( 洋室 6.5帖 ),南西,25㎡,角部屋、給湯、専用バス、専用トイレ、シャワー、オートロック、防犯カメラ、エアコン、全居室収納、クローゼット、シューズボックス、インターネット対応、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、駐輪場あり、火災保険900円(月額)　都営三田線千石駅A4番出口から徒歩1分。広々した店内には、畳のキッズスペースもあります。千石エリアを中心に賃貸・売買物件から事業用物件まで多数取り揃えております。　他掲載物件もご紹介可能ですので、お気軽にお問い合わせください！　◆◆文京区に13店舗◆◆　文京区に特化した当社は、確かな地域情報と豊富な賃貸情報をお届けします。,鉄骨造,-,-,-,2年間,新賃料の1ヶ月分,"コンシェルジュ24：16,500円",加入要保証会社：エポスカード保証会社利用料：　初回：総賃料の50％　月次1％,要,-,居住中,2024年04月 中旬,0121911-0007341,一般媒介,2024/03/16,2024/03/16,https://www.homes.co.jp/chintai/room/dec7b7e49b6a24ef3056cc48d4818bf573e0a46b/
7万円,"3,000円",1ヶ月/1ヶ月,-/-,1990年12月(築34年),ワンルーム ( 洋室 6.3帖 ),南西,22.33㎡,角部屋、即入居可、ガスコンロ設置済、給湯、専用バス、専用トイレ、シャワー、温水洗浄便座、オートロック、防犯カメラ、エアコン、全居室収納、クローゼット、シューズボックス、インターネット対応、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、駐輪場あり、火災保険900円(月額)　都営三田線千石駅A4番出口から徒歩1分。広々した店内には、畳のキッズスペースもあります。千石エリアを中心に賃貸・売買物件から事業用物件まで多数取り揃えております。　他掲載物件もご紹介可能ですので、お気軽にお問い合わせください！　◆◆文京区に13店舗◆◆　文京区に特化した当社は、確かな地域情報と豊富な賃貸情報をお届けします。,鉄骨造,-,-,-,2年間,新賃料の1ヶ月分,"コンシェルジュ24：16,500円",加入要保証会社：エポスカード保証会社利用料：　初回：総賃料の50％　月次1％,要,-,空家,即時,0121911-0007340,一般媒介,2024/03/16,2024/03/16,https://www.homes.co.jp/chintai/room/095ae57f0c42c37cd8f902e787c9d588f08c3e41/
12万円,"3,000円",1ヶ月/無,-/-,1988年12月(築36年),"2DK ( 洋室 7.5帖
洋室 6帖
ダイニングキッチン )",南,42㎡,角部屋、二人入居可、保証人不要、即入居可、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、都市ガス、フローリング、バルコニー、室内洗濯機置場、南面バルコニー、全室フローリング、エレベーター、駐輪場あり、初期費用カード決済可、抗菌施工:16500円 消火剤:12100円 防災セット:12000円 24時間サポート/月:1320円,RC(鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：13,200円、駐輪場料金/月：300円、アミュレット：21,780円、ムシ駆除サービス：16,500円",加入要保証会社：オリコフォレントインシュア保証会社利用料：0.35ヶ月 初回35％、月額1.8％,要,-,空家,即時,0144703-0040993,専属専任媒介,2024/01/07,2024/03/20,https://www.homes.co.jp/chintai/room/97b3351538da0660eb9cd68f5e20d15868635e9a/
11.9万円,"3,000円",1ヶ月/無,-/-,1988年12月(築36年),"2DK ( 洋室 7.5帖
洋室 6帖
ダイニングキッチン )",南,42㎡,角部屋、二人入居可、保証人不要、専用バス、専用トイレ、バス・トイレ別、シャワー、エアコン、クローゼット、シューズボックス、都市ガス、フローリング、バルコニー、室内洗濯機置場、南面バルコニー、全室フローリング、エレベーター、駐輪場あり、初期費用カード決済可、抗菌施工:16500円 消火剤:12100円 防災セット:12000円 24時間サポート/月:1320円,RC(鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：13,200円、駐輪場料金/月：300円、アミュレット：21,780円、ムシ駆除サービス：16,500円",加入要保証会社：オリコフォレントインシュア保証会社利用料：0.35ヶ月 初回35％、月額1.8％,要,-,居住中,2024年04月 中旬,0144703-0043419,専属専任媒介,2024/02/01,2024/03/20,https://www.homes.co.jp/chintai/room/a795c2489cc00255fc046e024c297df58204dbd0/
6.6万円,"3,000円",1ヶ月/1ヶ月,-/-,1990年11月(築34年),"1K ( キッチン 2帖
洋室 6帖 )",南西,20㎡,角部屋、楽器不可、事務所可、二人入居可、ペット不可、保証人不要、即入居可、IHコンロ、コンロ一口、給湯、専用バス、専用トイレ、シャワー、エアコン、光ファイバー、公営水道、都市ガス、下水、フローリング、住まい探し特典あり、更新事務手数料16500円。,鉄骨造,-,-,-,2年間,新賃料の1ヶ月分,-,利用可保証会社利用料：　初回保証料：総賃料の50％、更新保証料：10000円／年,要,-,空家,即時,0108052-0249627,一般媒介,2023/12/24,2024/03/21,https://www.homes.co.jp/chintai/room/e5fb81eed6ce2c8cbcb840890fff8ef460e6f14f/
31万円,"15,000円",無/無,-/-,2003年8月(築21年),3LDK,南西,73.59㎡,システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、エアコン、クローゼット、シューズボックス、フローリング、バルコニー、室内洗濯機置場、タイル貼り、エレベーター、宅配ボックス、初期費用カード決済可、1年未満の解約で違約金1ヶ月分,RC(鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,"初回鍵交換費（税込）：19,800円、入居者限定会員サービス会費/2年（税込）：11,000円",加入要保証会社利用料：総賃料の40％　月額手数料890円　年間保証料10000円,要,-,居住中,相談,0113470-0143879,仲介,2024/03/09,2024/03/20,https://www.homes.co.jp/chintai/room/555192c0a7c518e466853454bd8930e72f3a48d6/
26万円,"15,000円",1ヶ月/1ヶ月,-/-,2003年8月(築21年),"2LDK ( 洋室 4.5帖
洋室 5帖
リビングダイニングキッチン 14帖
洋室 4帖 )",南東,64.15㎡,楽器不可、事務所不可、ペット不可、ガスコンロ設置済、コンロ三口、システムキッチン、カウンターキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、洗面所独立、オートロック、TVモニタ付インターホン、エアコン、ウォークインクローゼット、クローゼット、シューズボックス、公営水道、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、キッズルーム、エレベーター、宅配ボックス、分譲賃貸、住まい探し特典あり、1年未満解約時、賃料1ヶ月分の違約金あり。,RC(鉄筋コンクリート),-,104戸,-,2年間,新賃料の1ヶ月分,"鍵交換費用：19,800円、入居者限定会員サービス会費2年（税込）：11,000円",加入要保証会社利用料：　初回保証料：総賃料の40％、更新時1万円／年,要,-,居住中,2024年04月 中旬,0132062-0272020,仲介,2024/03/14,2024/03/21,https://www.homes.co.jp/chintai/room/230a35a25b8438c98f56ed17d5baf1af383ae92a/
16.5万円,"15,000円",1ヶ月/1ヶ月,-/-,2003年8月(築21年),"1LDK ( リビングダイニングキッチン 11.5帖
洋室 6帖 )",北東,42.9㎡,二人入居可、保証人不要、即入居可、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CATV、CS対応、BS対応、光ファイバー、都市ガス、フローリング、バルコニー、室内洗濯機置場、24時間換気システム、複層ガラス・複層サッシ、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、駐輪場あり、家賃・初期費用カード決済可、デザイナーズ、住まい探し特典あり、■都心部でのお部屋探しは賃貸専門店の【 御茶ノ水不動産スーペリアホーム 】にお任せ下さい。当社掲未掲載の他社様公開物件も含め、まとめてご案内を承っております。『オンライン内見』『社用車でのご案内』『現地でのお待合わせ』など、お客様のご都合に合わせて臨機応変に対応をさせていただいておりますのでお気軽にお問合せ、ご相談くださいませ。,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：19,800円、入居者限定会員サービス会費\/2年：11,000円",加入要保証会社：その他保証会社利用料：詳細はお問い合わせください。,要,管理員：巡回,空家,即時,0132508-0093964,一般媒介,2024/03/12,2024/03/20,https://www.homes.co.jp/chintai/room/47a9a849b394db1de914c77f325dd6087c823fd4/
11.9万円,-,1ヶ月/無,-/-,1990年12月(築34年),ワンルーム,-,41.67㎡,即入居可、システムキッチン、専用バス、専用トイレ、バス・トイレ別、温水洗浄便座、エアコン、公営水道、下水、フローリング、照明器具付き、住まい探し特典あり,鉄骨造,-,-,-,2年間,-,-,-,不要,-,空家,即時,0121222-0186228,仲介,2024/03/12,2024/03/21,https://www.homes.co.jp/chintai/room/653a29282831a22db8b8b6658c5980e54423e421/
7.5万円,"3,000円",1ヶ月/無,-/-,1990年3月(築35年),"1K ( 洋室 7.5帖
キッチン 2帖 )",南西,26㎡,角部屋、楽器不可、事務所不可、二人入居不可、単身者限定、ルームシェア不可、専用バス、専用トイレ、バス・トイレ別、シャワー、エアコン、CATV、光ファイバー、公営水道、都市ガス、下水、バルコニー、室内洗濯機置場、照明器具付き、タイル貼り、駐輪場あり、住まい探し特典あり、オンライン内見対応可　お電話頂けると、お話が早く進みます。　更新料の他に、更新手数料(新賃料の0.55ヶ月分)要,RC(鉄筋コンクリート),空無,-,-,2年間,新賃料の1ヶ月分,-,加入要保証会社：アプラス保証会社利用料：　初回保証料として賃料等の50％・月次保証料として毎月　賃料等の1％,要,-,賃貸中,2024年04月 中旬,0100459-0156133,代理,2024/03/04,2024/03/21,https://www.homes.co.jp/chintai/room/08642bda59153104f264f21b97ec9c4c222a217e/
